"crim" "zn" "indus" "chas" "nox" "rm" "age" "dis" "rad" "tax" "ptratio" "black" "lstat" "medv"
"17" -0.139759970073975 -0.487240187226824 -0.436825726306494 -0.272329067679209 -0.144074854732454 -0.497617216756562 -1.39525718706826 0.334118786511106 -0.637331090040713 -0.600681657073002 1.17530273870192 0.330533032531488 -0.85044264518033 0.0616708988503921
"18" -0.236958231982173 -0.487240187226824 -0.436825726306494 -0.272329067679209 -0.144074854732454 -0.419338454965107 0.466274590097995 0.219810555308603 -0.637331090040713 -0.600681657073002 1.17530273870192 0.329437680666139 0.282442148928134 -0.547216414677381
"19" -0.229798834098707 -0.487240187226824 -0.436825726306494 -0.272329067679209 -0.144074854732454 -1.17935406944941 -1.1359216532264 0.000692076385318329 -0.637331090040713 -0.600681657073002 1.17530273870192 -0.741378302899351 -0.134862756689075 -0.253645745655062
"20" -0.260118547061825 -0.487240187226824 -0.436825726306494 -0.272329067679209 -0.144074854732454 -0.793653261349696 0.0328645198417283 0.000692076385318329 -0.637331090040713 -0.600681657073002 1.17530273870192 0.37544245901081 -0.192277190012248 -0.47110550048641
"21" -0.0762130611452501 -0.487240187226824 -0.436825726306494 -0.272329067679209 -0.144074854732454 -1.01710354500894 1.04889140585232 0.00135693522903867 -0.637331090040713 -0.600681657073002 1.17530273870192 0.217930860773578 1.17166568942118 -0.971262936598509
"22" -0.211112159457771 -0.487240187226824 -0.436825726306494 -0.272329067679209 -0.144074854732454 -0.454919710324859 0.732715207058814 0.103175318153079 -0.637331090040713 -0.600681657073002 1.17530273870192 0.392749018483329 0.164812578217243 -0.318883672104466
"23" -0.0821854864183309 -0.487240187226824 -0.436825726306494 -0.272329067679209 -0.144074854732454 -0.203004422377815 0.821528746045754 0.0863638873904346 -0.637331090040713 -0.600681657073002 1.17530273870192 0.440615894999094 0.849584721998502 -0.797295132733431
"24" -0.162094141828983 -0.487240187226824 -0.436825726306494 -0.272329067679209 -0.144074854732454 -0.67125374291215 1.11638969548239 0.14254445968481 -0.637331090040713 -0.600681657073002 1.17530273870192 0.414765590976851 1.01202555774211 -0.873406046924403
"25" -0.250308791218625 -0.487240187226824 -0.436825726306494 -0.272329067679209 -0.144074854732454 -0.513272969114851 0.906789743473216 0.287103768276591 -0.637331090040713 -0.600681657073002 1.17530273870192 0.412465352059617 0.510699530188554 -0.753803181767162
"26" -0.21541905745733 -0.487240187226824 -0.436825726306494 -0.272329067679209 -0.144074854732454 -0.975829288791626 0.608376252477098 0.313223222851322 -0.637331090040713 -0.600681657073002 1.17530273870192 -0.583319028729445 0.540106922866277 -0.938643973373807
"27" -0.28233216180061 -0.487240187226824 -0.436825726306494 -0.272329067679209 -0.144074854732454 -0.67125374291215 0.771793164213068 0.42121529503848 -0.637331090040713 -0.600681657073002 1.17530273870192 0.221326451556161 0.30204707737995 -0.645073304351488
"28" -0.173507143334563 -0.487240187226824 -0.436825726306494 -0.272329067679209 -0.144074854732454 -0.338213192744873 0.718505040820904 0.312653343842418 -0.637331090040713 -0.600681657073002 1.17530273870192 -0.550896613515106 0.647934029351261 -0.840787083699701
"29" -0.241335231163361 -0.487240187226824 -0.436825726306494 -0.272329067679209 -0.144074854732454 0.29940290330188 0.917447368151649 0.31327071276873 -0.637331090040713 -0.600681657073002 1.17530273870192 0.342472367863796 0.0205763188931742 -0.449359525003275
"30" -0.157252785968007 -0.487240187226824 -0.436825726306494 -0.272329067679209 -0.144074854732454 0.554164691677704 0.66521691742874 0.210834960918378 -0.637331090040713 -0.600681657073002 1.17530273870192 0.258020739045364 -0.094252547753172 -0.166661843722523
"31" -0.114413377041787 -0.487240187226824 -0.436825726306494 -0.272329067679209 -0.144074854732454 -0.813578764351157 0.906789743473216 0.207985565873862 -0.637331090040713 -0.600681657073002 1.17530273870192 0.0382931548562911 1.39292131052024 -1.06911982627262
"32" -0.0451434496047727 -0.487240187226824 -0.436825726306494 -0.272329067679209 -0.144074854732454 -0.302631937385121 1.11638969548239 0.180441413776873 -0.637331090040713 -0.600681657073002 1.17530273870192 0.219683423758138 0.0541847676677143 -0.873406046924403
"33" -0.0353550951680606 -0.487240187226824 -0.436825726306494 -0.272329067679209 -0.144074854732454 -0.47626846354071 0.476932214776427 0.0925850665709614 -0.637331090040713 -0.600681657073002 1.17530273870192 -1.35904721976983 2.10850119901149 -1.01475488756478
"34" -0.107669817691765 -0.487240187226824 -0.436825726306494 -0.272329067679209 -0.144074854732454 -0.830657766923839 0.938762617508514 -0.00372448593368161 -0.637331090040713 -0.600681657073002 1.17530273870192 0.0229582287414003 0.79777169680442 -1.02562787530635
"35" 0.0279267646959767 -0.487240187226824 -0.436825726306494 -0.272329067679209 -0.144074854732454 -0.268473932239759 1.00626090713859 -0.0167367233036383 -0.637331090040713 -0.600681657073002 1.17530273870192 -1.18696744172345 1.07644175122665 -0.982135924340077
"36" -0.672601282707953 -0.487240187226824 -0.754593633990086 -0.272329067679209 -0.480636662477787 -0.500463717185341 -0.0133185204314803 -0.206458943350999 -0.522484390766995 -0.766817168676685 0.343873042073021 0.440615894999094 -0.41633351517585 -0.394994586295438
"37" -0.632060166948765 -0.487240187226824 -0.754593633990086 -0.272329067679209 -0.480636662477787 -0.631402736909228 -0.254891346475957 -0.198100717887086 -0.522484390766995 -0.766817168676685 0.343873042073021 0.228774844240537 -0.174072613592705 -0.275391721138197
"38" -0.652086663951385 -0.487240187226824 -0.754593633990086 -0.272329067679209 -0.480636662477787 -0.618593484979718 -0.961847116811998 0.066085692656962 -0.522484390766995 -0.766817168676685 0.343873042073021 0.440615894999094 -0.543765550112649 -0.166661843722523
"39" -0.558857754145823 -0.487240187226824 -0.754593633990086 -0.272329067679209 -0.480636662477787 -0.453496460110469 -1.36328431303297 0.0248169544288877 -0.522484390766995 -0.766817168676685 0.343873042073021 0.402607185271473 -0.353317673723587 0.23563870271547
"40" -0.732614686554174 2.72854504847022 -1.19334657074587 -0.272329067679209 -1.09335174837314 0.441727924740887 -1.66169780402908 0.76271529112373 -0.752177789314432 -0.927019269151666 -0.0718418062414302 0.426704926309158 -1.16692220447392 0.89889095495108
"41" -0.720864228529018 2.72854504847022 -1.19334657074587 -0.272329067679209 -1.09335174837314 1.05230226671423 -1.87485029759774 0.76271529112373 -0.752177789314432 -0.927019269151666 -0.0718418062414302 0.426595391122623 -1.49460458002569 1.34468345235534
"42" -0.601167363435225 -0.487240187226824 -0.616116793485769 -0.272329067679209 -0.920755949529376 0.69079671225915 -2.33312815877035 0.914588046996436 -0.752177789314432 -1.03975408059702 -0.256603961047854 0.314759965670458 -1.09410389879575 0.44222546980525
"43" -0.58795303831266 -0.487240187226824 -0.616116793485769 -0.272329067679209 -0.920755949529376 -0.164576666589284 -2.20168412106968 0.914588046996436 -0.752177789314432 -1.03975408059702 -0.256603961047854 0.292414787617332 -0.958269751665313 0.300876629164874
"44" -0.572081112291147 -0.487240187226824 -0.616116793485769 -0.272329067679209 -0.920755949529376 -0.1048001575849 -2.20523666262916 0.914588046996436 -0.752177789314432 -1.03975408059702 -0.256603961047854 0.413889309484571 -0.730012370404893 0.23563870271547
"45" -0.60579510545225 -0.487240187226824 -0.616116793485769 -0.272329067679209 -0.920755949529376 -0.306901688028291 -1.01513524020416 0.914588046996436 -0.752177789314432 -1.03975408059702 -0.256603961047854 0.358354969911361 -0.434538091595393 -0.144915868239388
"46" -0.561862575166113 -0.487240187226824 -0.616116793485769 -0.272329067679209 -0.920755949529376 -0.857699520997249 -1.23539281689177 0.619913109476067 -0.752177789314432 -1.03975408059702 -0.256603961047854 0.440615894999094 -0.342114857465407 -0.351502635329168
"47" -0.548098273251084 -0.487240187226824 -0.616116793485769 -0.272329067679209 -0.920755949529376 -0.709681498700683 -1.25315552468916 0.619913109476067 -0.752177789314432 -1.03975408059702 -0.256603961047854 0.440615894999094 0.209623843249964 -0.275391721138197
"48" -0.517216994114113 -0.487240187226824 -0.616116793485769 -0.272329067679209 -0.920755949529376 -0.362408446389504 0.601271169358143 0.899628723012727 -0.752177789314432 -1.03975408059702 -0.256603961047854 0.395049257400563 0.860787538256683 -0.645073304351488
"49" -0.49996742188947 -0.487240187226824 -0.616116793485769 -0.272329067679209 -0.920755949529376 -1.26047933166964 0.949420242186947 0.98539551385266 -0.752177789314432 -1.03975408059702 -0.256603961047854 0.440615894999094 2.54261032901597 -0.88427903466597
"50" -0.524124865375545 -0.487240187226824 -0.616116793485769 -0.272329067679209 -0.920755949529376 -0.971559538148455 -0.233576097119091 1.08878106405118 -0.752177789314432 -1.03975408059702 -0.256603961047854 0.440615894999094 0.496696009865829 -0.340629647587601
"51" -0.641898489834434 0.413179678768347 -0.801238464475751 -0.272329067679209 -0.998424059009068 -0.457766210753639 -0.812640371313939 1.43403276361171 -0.637331090040713 -0.980419969309993 -0.764699886765516 0.425938180003413 0.111599200990887 -0.308010684362899
"52" -0.70365239224142 0.413179678768347 -0.801238464475751 -0.272329067679209 -0.998424059009068 -0.241432178166348 -0.198050681524315 1.43403276361171 -0.637331090040713 -0.980419969309993 -0.764699886765516 0.40852208534436 -0.451342315982663 -0.22102678243036
"53" -0.687623537180949 0.413179678768347 -0.801238464475751 -0.272329067679209 -0.998424059009068 0.322174906732121 -1.68656559494543 1.43403276361171 -0.637331090040713 -0.980419969309993 -0.764699886765516 0.440615894999094 -1.03248840937576 0.268257665940172
"54" -0.693366946126311 0.413179678768347 -0.801238464475751 -0.272329067679209 -0.998424059009068 -0.407952453249986 -1.67590797026699 1.43403276361171 -0.637331090040713 -0.980419969309993 -0.764699886765516 0.440615894999094 -0.591377519209915 0.0942898620750939
"55" -0.766794363179612 2.72854504847022 -1.04029322071478 -0.272329067679209 -1.24868796733252 -0.564509976832895 -0.745142081683864 1.67385684652515 -0.752177789314432 0.360530945776881 1.22149327740353 0.440615894999094 0.300646725347677 -0.394994586295438
"56" -0.76825524892261 3.37170209560962 -1.445520185559 -0.272329067679209 -1.30909649692784 1.372533564952 -1.65814526246961 2.32774551932418 -0.522484390766995 -1.08128795849794 -0.256603961047854 0.429990981905206 -1.09830495489256 1.39904839106318
"57" -0.748373393505126 3.15731641322982 -1.51548743128749 -0.272329067679209 -1.24868796733252 0.139998879290192 -1.1678945272617 2.56092101380041 -0.86702448858815 -0.565081190300784 -0.533747193257488 0.440615894999094 -0.963871159794403 0.23563870271547
"58" -0.764694699466795 3.80047346036923 -1.43094367603223 -0.272329067679209 -1.24005817739033 0.756266222121094 -0.997372532406774 2.151178006399 -0.522484390766995 -0.903285624636854 -1.54993904469281 0.396801820385121 -1.218735229668 0.985874856883619
"59" -0.576351823809156 0.584688224672189 -0.875578663062279 -0.272329067679209 -0.877606999818436 -0.198734671734646 -1.39880972862774 1.90897942761513 -0.17794429294584 -0.73715011303317 0.57482573558105 0.372485008974367 -0.811232788276699 0.0834168743335267
"60" -0.625708286205437 0.584688224672189 -0.875578663062279 -0.272329067679209 -0.877606999818436 -0.509003218471682 -0.759352247921775 1.489738436732 -0.17794429294584 -0.73715011303317 0.57482573558105 0.440615894999094 -0.480749708660386 -0.318883672104466
"61" -0.580887053122413 0.584688224672189 -0.875578663062279 -0.272329067679209 -0.877606999818436 -0.773727758348236 -0.0843693516210322 1.62907385440884 -0.17794429294584 -0.73715011303317 0.57482573558105 0.421009096609342 0.0695886400227122 -0.416740561778573
"62" -0.561621358376008 0.584688224672189 -0.875578663062279 -0.272329067679209 -0.877606999818436 -0.453496460110469 0.881921952556873 1.43583738047324 -0.17794429294584 -0.73715011303317 0.57482573558105 0.234470673940353 0.250234052185866 -0.710311230800892
"63" -0.618337320051002 0.584688224672189 -0.875578663062279 -0.272329067679209 -0.877606999818436 0.243896144940668 -0.0275286866693909 1.62912134432625 -0.17794429294584 -0.73715011303317 0.57482573558105 0.440615894999094 -0.829437364696242 -0.0361859908237146
"64" -0.602076233673375 0.584688224672189 -0.875578663062279 -0.272329067679209 -0.877606999818436 0.679410710544029 -0.894348827181923 1.98786018043082 -0.17794429294584 -0.73715011303317 0.57482573558105 0.426157250376483 -0.441539851756755 0.268257665940172
"65" -0.750905332902582 0.263109701102485 -1.42219777031616 -0.272329067679209 -1.19604624868517 1.16616228386544 -0.322389636106031 2.57768495464564 -0.752177789314432 -1.14062206978497 0.0667298098633873 0.400526016727309 -0.64459089643627 1.13809668526556
"66" -0.71670316053729 2.94293073085002 -1.13212523073344 -0.272329067679209 -1.35224544663878 0.0076366093519151 -1.80379946640819 1.33753325143744 -0.637331090040713 -0.422679323211912 -1.08803365767676 0.440615894999094 -1.11790988334438 0.105162849816661
"67" -0.702959236567457 2.94293073085002 -1.13212523073344 -0.272329067679209 -1.35224544663878 -0.708258248486292 -1.33131143899767 1.33753325143744 -0.637331090040713 -0.422679323211912 -1.08803365767676 0.440615894999094 -0.337913801368589 -0.340629647587601
"68" -0.681362322433082 0.0487240187226824 -0.738559473510639 -0.272329067679209 -1.25731775727471 -0.578742478976795 -1.67590797026699 1.28363219517867 -0.637331090040713 -0.375212034182289 0.205301425968203 0.433057967128184 -0.637589136274907 -0.0579319663068493
"69" -0.593470495754994 0.0487240187226824 -0.738559473510639 -0.272329067679209 -1.25731775727471 -0.982945539863576 -1.12881657010744 1.28363219517867 -0.637331090040713 -0.375212034182289 0.205301425968203 0.440615894999094 0.061186527829077 -0.558089402418949
"70" -0.600473472290957 0.0487240187226824 -0.738559473510639 -0.272329067679209 -1.25731775727471 -0.568779727476065 -1.26381314936759 1.28363219517867 -0.637331090040713 -0.375212034182289 0.205301425968203 0.440615894999094 -0.540964846048104 -0.177534831464091
"71" -0.642442820395981 -0.487240187226824 -0.0476329219417285 -0.272329067679209 -1.22279859750596 0.188389386579454 -2.20168412106968 0.708671765112742 -0.637331090040713 -0.612548479330408 0.343873042073021 0.29635805433259 -0.830837716728514 0.181273764007633
"72" -0.572599428510344 -0.487240187226824 -0.0476329219417285 -0.272329067679209 -1.22279859750596 -0.460612711182419 -1.81445709108662 0.708671765112742 -0.637331090040713 -0.612548479330408 0.343873042073021 0.221983662675371 -0.3883264745304 -0.0905509295315515
"73" -0.638559894282255 -0.487240187226824 -0.0476329219417285 -0.272329067679209 -1.22279859750596 -0.312594688885851 -2.15905362235595 0.708671765112742 -0.637331090040713 -0.612548479330408 0.343873042073021 0.375004318264671 -0.998879960601216 0.0290519356256898
"74" -0.542568743567124 -0.487240187226824 -0.0476329219417285 -0.272329067679209 -1.22279859750596 -0.0564096502956381 -2.21589428730759 0.708671765112742 -0.637331090040713 -0.612548479330408 0.343873042073021 0.224502971965675 -0.716008850082168 0.0942898620750939
"75" -0.653528077985416 -0.487240187226824 0.246812570499031 -0.272329067679209 -1.01568363889344 -0.0165586442927166 -2.22299937042654 0.216771200594453 -0.522484390766995 -0.0607412443610305 0.112920348564992 0.418927928065178 -0.822435604534879 0.170400776266066
"76" -0.634636201414567 -0.487240187226824 0.246812570499031 -0.272329067679209 -1.01568363889344 0.00194360849435417 -0.837508162230282 0.33601838320745 -0.522484390766995 -0.0607412443610305 0.112920348564992 0.290881295005843 -0.519959565564016 -0.123169892756254
"77" -0.627592391959188 -0.487240187226824 0.246812570499031 -0.272329067679209 -1.01568363889344 -0.00801914300637588 0.210491597815608 0.122123795199111 -0.522484390766995 -0.0607412443610305 0.112920348564992 0.186056121491914 -0.0956528997854444 -0.275391721138197
"78" -0.643827534731166 -0.487240187226824 0.246812570499031 -0.272329067679209 -1.01568363889344 -0.205850922806596 -0.809087829754461 0.140312433566605 -0.522484390766995 -0.0607412443610305 0.112920348564992 0.331737919583372 -0.333712745271772 -0.188407819205658
"79" -0.683422787641129 -0.487240187226824 0.246812570499031 -0.272329067679209 -1.01568363889344 -0.0749119030827089 -0.528437046555731 0.578929310752444 -0.522484390766995 -0.0607412443610305 0.112920348564992 0.325603949137416 -0.0438398745913615 -0.144915868239388
"80" -0.647598790588028 -0.487240187226824 0.246812570499031 -0.272329067679209 -1.01568363889344 -0.584435479834356 -1.1359216532264 0.33601838320745 -0.522484390766995 -0.0607412443610305 0.112920348564992 0.43141493933016 -0.497553933047656 -0.242772757913495
"81" -0.707407277451415 0.584688224672189 -0.914935238784559 -0.272329067679209 -1.11061132825751 0.629596953040378 -1.24605044157021 0.762525331454096 -0.637331090040713 -0.754950346419279 0.25149196466981 0.440615894999094 -1.03108805734348 0.594447298187194
"82" -0.701599135992208 0.584688224672189 -0.914935238784559 -0.272329067679209 -1.11061132825751 0.475885929886249 0.0648373938770268 0.762525331454096 -0.637331090040713 -0.754950346419279 0.25149196466981 0.426704926309158 -0.760820115114889 0.148654800782931
"83" -0.715345326521481 0.584688224672189 -0.914935238784559 -0.272329067679209 -1.11061132825751 0.0247156119245954 -1.29223348184341 0.762525331454096 -0.637331090040713 -0.754950346419279 0.25149196466981 0.440615894999094 -0.830837716728514 0.246511690457037
"84" -0.71730510573616 0.584688224672189 -0.914935238784559 -0.272329067679209 -1.11061132825751 -0.167423167018064 -0.777114955719163 0.762525331454096 -0.637331090040713 -0.754950346419279 0.25149196466981 0.372046868228227 -0.720209906178986 0.039924923367257
"85" -0.692167530050704 -0.487240187226824 -0.968868324033609 -0.272329067679209 -0.912126159587188 0.148538380576533 -0.730931915445954 0.467470474594458 -0.752177789314432 -0.956686324795181 0.0205392711617809 0.440615894999094 -0.424735627369485 0.148654800782931
"86" -0.682137376803357 -0.487240187226824 -0.968868324033609 -0.272329067679209 -0.912126159587188 0.49154168224454 -0.443176049128269 0.305197426809268 -0.752177789314432 -0.956686324795181 0.0205392711617809 0.390229709193026 -0.857444405341692 0.44222546980525
"87" -0.690203994409772 -0.487240187226824 -0.968868324033609 -0.272329067679209 -0.912126159587188 -0.383757199605356 -0.833955620670804 0.300210985481365 -0.752177789314432 -0.956686324795181 0.0205392711617809 0.430648193024416 0.0289784310868091 -0.00356702759901237
"88" -0.662888670833662 -0.487240187226824 -0.968868324033609 -0.272329067679209 -0.912126159587188 -0.232892676880007 -0.418308258211926 -0.0225304932274876 -0.752177789314432 -0.956686324795181 0.0205392711617809 0.421447237355481 -0.589977167177642 -0.0361859908237146
"89" -0.683219920144169 -0.487240187226824 -1.12629462692273 -0.272329067679209 -0.566934561899667 1.0281070130696 0.629691501833964 -0.177300134062118 -0.86702448858815 -0.820217868835012 -0.302794499749459 0.440615894999094 -1.00168066466576 0.116035837558229
"90" -0.688489001371837 -0.487240187226824 -1.12629462692273 -0.272329067679209 -0.566934561899667 1.13058102850568 -0.194498139964838 -0.180719408115538 -0.86702448858815 -0.820217868835012 -0.302794499749459 0.43141493933016 -0.973673624020311 0.670558212378165
"91" -0.698022224370011 -0.487240187226824 -1.12629462692273 -0.272329067679209 -0.566934561899667 0.188389386579454 -0.08792189318051 -0.33373192200605 -0.86702448858815 -0.820217868835012 -0.302794499749459 0.388915286954607 -0.538164141983559 0.00730596014255516
"92" -0.710516715275899 -0.487240187226824 -1.12629462692273 -0.272329067679209 -0.566934561899667 0.171310384006774 0.189176348458743 -0.333826901840867 -0.86702448858815 -0.820217868835012 -0.302794499749459 0.403921607509892 -0.623585615952182 -0.0579319663068493
"93" -0.7058866232358 0.713319634100071 0.568953431040653 -0.272329067679209 -0.782679310454368 0.223970641939206 -0.531989588115209 -0.0613297557503145 -0.637331090040713 -0.820217868835012 -0.118032344943037 0.419913744743992 -0.629187024081272 0.039924923367257
"94" -0.730316338721991 0.713319634100071 0.568953431040653 -0.272329067679209 -0.782679310454368 -0.1048001575849 -1.40946735330617 -0.0613297557503145 -0.637331090040713 -0.820217868835012 -0.118032344943037 0.434372389366603 -0.902255670374413 0.268257665940172
"95" -0.704365537644584 0.713319634100071 0.568953431040653 -0.272329067679209 -0.782679310454368 -0.0507166494380784 0.30996276148098 -0.0855021237112924 -0.637331090040713 -0.820217868835012 -0.118032344943037 0.440615894999094 -0.288901480239051 -0.210153794688792
"96" -0.606435295586242 -0.487240187226824 -1.20209247646193 -0.272329067679209 -0.94664531935594 0.48442543117259 -0.38278284261715 -0.142395044766796 -0.86702448858815 -0.784617402062794 -0.210413422346248 0.0143049490051411 -0.840640180954422 0.637939249153463
"97" -0.613440757313062 -0.487240187226824 -1.20209247646193 -0.272329067679209 -0.94664531935594 -0.173116167875624 0.0364170614012057 -0.142395044766796 -0.86702448858815 -0.784617402062794 -0.210413422346248 0.385081555425884 -0.183875077818613 -0.123169892756254
"98" -0.607631591512428 -0.487240187226824 -1.20209247646193 -0.272329067679209 -0.94664531935594 2.53959874075186 0.263779721207772 -0.142395044766796 -0.86702448858815 -0.784617402062794 -0.210413422346248 0.440615894999094 -1.18232607682892 1.7578569865349
"99" -0.649992453970975 -0.487240187226824 -1.20209247646193 -0.272329067679209 -0.94664531935594 2.18520943736873 -1.12526402854797 -0.142395044766796 -0.86702448858815 -0.784617402062794 -0.210413422346248 0.403702537136822 -1.27194860689436 2.31237936135484
"100" -0.666676764301075 -0.487240187226824 -1.20209247646193 -0.272329067679209 -0.94664531935594 1.61021635075514 -0.215813389321703 -0.142395044766796 -0.86702448858815 -0.784617402062794 -0.210413422346248 0.440615894999094 -0.905056374438957 1.1598426607487
"101" -0.581476153751325 -0.487240187226824 -0.375604386294059 -0.272329067679209 -0.299411073691839 0.629596953040378 0.402328842027398 -0.4830877122561 -0.522484390766995 -0.143809000162872 1.12911220000032 0.417175365080619 -0.452742668014936 0.540082359479357
"102" -0.614173266429133 -0.487240187226824 -0.375604386294059 -0.272329067679209 -0.299411073691839 0.706452464617441 0.0968102679123249 -0.445903106925165 -0.522484390766995 -0.143809000162872 1.12911220000032 0.426157250376483 -0.697804273662626 0.431352482063683
"103" -0.517584159831281 -0.487240187226824 -0.375604386294059 -0.272329067679209 -0.299411073691839 0.171310384006774 0.597718627798666 -0.513053850140927 -0.522484390766995 -0.143809000162872 1.12911220000032 -3.13132653790502 -0.283300072109961 -0.42761354952014
"104" -0.530178530951384 -0.487240187226824 -0.375604386294059 -0.272329067679209 -0.299411073691839 -0.210120673449767 0.668769458988218 -0.513053850140927 -0.522484390766995 -0.143809000162872 1.12911220000032 0.413998844671106 0.110198848958615 -0.351502635329168
"105" -0.589699119771772 -0.487240187226824 -0.375604386294059 -0.272329067679209 -0.299411073691839 -0.167423167018064 0.761135539534635 -0.652531737569989 -0.522484390766995 -0.143809000162872 1.12911220000032 0.394501581467888 -0.045240226623634 -0.264518733396629
"106" -0.596217954200147 -0.487240187226824 -0.375604386294059 -0.272329067679209 -0.299411073691839 -0.617170234765327 0.999155824019634 -0.801697568150404 -0.522484390766995 -0.143809000162872 1.12911220000032 0.409398366836639 0.534505514737187 -0.329756659846034
"107" -0.562045703350759 -0.487240187226824 -0.375604386294059 -0.272329067679209 -0.299411073691839 -0.638518987981178 0.828633829164709 -0.752260564128051 -0.522484390766995 -0.143809000162872 1.12911220000032 0.427143067055298 0.841182609804867 -0.329756659846034
"108" -0.5975935135114 -0.487240187226824 -0.375604386294059 -0.272329067679209 -0.299411073691839 -0.224353175593667 0.590613544679711 -0.794336630952071 -0.522484390766995 -0.143809000162872 1.12911220000032 0.339733988200422 0.201221731056328 -0.231899770171928
"109" -0.600608242618434 -0.487240187226824 -0.375604386294059 -0.272329067679209 -0.299411073691839 0.269514648799689 1.01336599025754 -0.646880437398365 -0.522484390766995 -0.143809000162872 1.12911220000032 0.422433054034296 -0.0536423388172692 -0.297137696621332
"110" -0.493356640509198 -0.487240187226824 -0.375604386294059 -0.272329067679209 -0.299411073691839 -0.0791816537258793 0.803766038248366 -0.593596750065915 -0.522484390766995 -0.143809000162872 1.12911220000032 0.378509444233788 0.405673127768116 -0.340629647587601
